Title,Rating,Reviews,Phone,WhatsApp,Instagram,Facebook,Industry,Address,Website,Image,Amenities,Pitch,Latitude,Longitude,Google Maps Link,Source Query,City
Full Lotus Mindful Kitchen,4.3,(298),917 824 4710,https://wa.me/9178244710,,,Public Wi-Fi,121 National Highway,,,,,11.9996897,120.2094318,https://www.google.com/maps/place/Full+Lotus+Mindful+Kitchen/data=!4m7!3m6!1s0x33ba1dc1345d0d13:0x5c3caa3d465e068b!8m2!3d11.9996897!4d120.2094318!16s%2Fg%2F11h0g_lj49!19sChIJEw1dNMEdujMRiwZeRj2qPFw?authuser=0&hl=en&rclk=1,"public wifi in Coron Busuanga, Palawan, Philippines",Coron Busuanga
McDonald's - Coron,4.2,(981),917 637 0633,https://wa.me/9176370633,,,Public Wi-Fi,,https://www.mcdonalds.com.ph/,,,,12.006586,120.1999013,https://www.google.com/maps/place/McDonald%27s+-+Coron/data=!4m7!3m6!1s0x33ba1fcaa05315a1:0xb83295bb1e75e2ec!8m2!3d12.006586!4d120.1999013!16s%2Fg%2F11j1_vdmnz!19sChIJoRVToMofujMR7OJ1HruVMrg?authuser=0&hl=en&rclk=1,"public wifi in Coron Busuanga, Palawan, Philippines",Coron Busuanga
Purple Homestay (Hillside),4.4,(68),956 521 8586,https://wa.me/9565218586,,,Public Wi-Fi,0956 521 8586,http://www.purple-homestay.ph/,,,,11.995863,120.2127871,https://www.google.com/maps/place/Purple+Homestay+%28Hillside%29/data=!4m11!3m10!1s0x33ba1c2eea36c02b:0x2066d0f47e72b0fb!5m3!1s2026-10-31!4m1!1i2!8m2!3d11.995863!4d120.2127871!16s%2Fg%2F11c5s31jxx!19sChIJK8A26i4cujMR-7ByfvTQZiA?authuser=0&hl=en&rclk=1,"public wifi in Coron Busuanga, Palawan, Philippines",Coron Busuanga
Kalis Viewpoint Lodge Coron,4.1,(97),917 504 7804,https://wa.me/9175047804,,,Public Wi-Fi,0917 504 7804,https://www.philippineshotels.net/en/hotel/kalis-viewpoint-lodge-coron.html,,,,11.9995173,120.2034145,https://www.google.com/maps/place/Kalis+Viewpoint+Lodge+Coron/data=!4m11!3m10!1s0x33ba1dd496e6cea9:0x7ae64538ee475d69!5m3!1s2026-10-31!4m1!1i2!8m2!3d11.9995173!4d120.2034145!16s%2Fg%2F11f4wv50d1!19sChIJqc7mltQdujMRaV1H7jhF5no?authuser=0&hl=en&rclk=1,"public wifi in Coron Busuanga, Palawan, Philippines",Coron Busuanga
Coron Visitors Hotel,4.0,(216),920 487 8801,https://wa.me/9204878801,,,Public Wi-Fi,0920 487 8801,https://coronvisitors.top/,,,,12.0011396,120.1979399,https://www.google.com/maps/place/Coron+Visitors+Hotel/data=!4m11!3m10!1s0x33ba1dd692b789bf:0xa7b066a923be8e91!5m3!1s2026-10-31!4m1!1i2!8m2!3d12.0011396!4d120.1979399!16s%2Fg%2F11ckqrbn6d!19sChIJv4m3ktYdujMRkY6-I6lmsKc?authuser=0&hl=en&rclk=1,"public wifi in Coron Busuanga, Palawan, Philippines",Coron Busuanga
Diamond Lodge,3.8,(96),906 470 1346,https://wa.me/9064701346,,,Public Wi-Fi,0906 470 1346,https://diamondlodge.top/,,,,11.9994899,120.2087308,https://www.google.com/maps/place/Diamond+Lodge/data=!4m11!3m10!1s0x33ba1c2bbd5851a7:0xaa5e8dd9870a9a2a!5m3!1s2026-10-31!4m1!1i2!8m2!3d11.9994899!4d120.2087308!16s%2Fg%2F1hf4ln5b5!19sChIJp1FYvSscujMRKpoKh9mNXqo?authuser=0&hl=en&rclk=1,"public wifi in Coron Busuanga, Palawan, Philippines",Coron Busuanga
Taza,4.0,(22),,,,,Public Wi-Fi,,,,,,12.019955,120.1872097,https://www.google.com/maps/place/Taza/data=!4m7!3m6!1s0x33ba1f997c509801:0x508086936c9c1575!8m2!3d12.019955!4d120.1872097!16s%2Fg%2F11rvjjdj20!19sChIJAZhQfJkfujMRdRWcbJOGgFA?authuser=0&hl=en&rclk=1,"public wifi in Coron Busuanga, Palawan, Philippines",Coron Busuanga
Coron Hilltop View Resort,3.7,(136),917 149 8792,https://wa.me/9171498792,,,Public Wi-Fi,0917 149 8792,http://coronhilltopview.com/,,,,12.0207476,120.1872531,https://www.google.com/maps/place/Coron+Hilltop+View+Resort/data=!4m11!3m10!1s0x33ba1dd5c02d521d:0x98063fff911f186e!5m3!1s2026-10-31!4m1!1i2!8m2!3d12.0207476!4d120.1872531!16s%2Fg%2F1tgft4m7!19sChIJHVItwNUdujMRbhgfkf8_Bpg?authuser=0&hl=en&rclk=1,"public wifi in Coron Busuanga, Palawan, Philippines",Coron Busuanga
Mount Avangan Eco Adventure Park,4.3,(64),927 793 0166,https://wa.me/9277930166,,,Public Wi-Fi,0927 793 0166,,,,,12.0387376,120.1804867,https://www.google.com/maps/place/Mount+Avangan+Eco+Adventure+Park/data=!4m11!3m10!1s0x33ba1e37b381c277:0x2a321740c142fc37!5m3!1s2026-10-31!4m1!1i2!8m2!3d12.0387376!4d120.1804867!16s%2Fg%2F11f4_xswdm!19sChIJd8KBszceujMRN_xCwUAXMio?authuser=0&hl=en&rclk=1,"public wifi in Coron Busuanga, Palawan, Philippines",Coron Busuanga
J & J Homestay,4.6,(75),966 145 1000,https://wa.me/9661451000,,,Public Wi-Fi,0966 145 1000,https://jjhomestaycoron.top/,,,,12.0017871,120.2055421,https://www.google.com/maps/place/J+%26+J+Homestay/data=!4m11!3m10!1s0x33b9f5d0dd4115d5:0x8eb79f297a94145d!5m3!1s2026-10-31!4m1!1i2!8m2!3d12.0017871!4d120.2055421!16s%2Fg%2F11svk64lrx!19sChIJ1RVB3dD1uTMRXRSUeimft44?authuser=0&hl=en&rclk=1,"public wifi in Coron Busuanga, Palawan, Philippines",Coron Busuanga
APO Pension House,3.8,(83),,,,,Public Wi-Fi,,,,,,11.9960698,120.212428,https://www.google.com/maps/place/APO+Pension+House/data=!4m11!3m10!1s0x33ba1c2eeb632383:0xf7895095fa125f56!5m3!1s2026-10-31!4m1!1i2!8m2!3d11.9960698!4d120.212428!16s%2Fg%2F11c6ltg__f!19sChIJgyNj6y4cujMRVl8S-pVQifc?authuser=0&hl=en&rclk=1,"public wifi in Coron Busuanga, Palawan, Philippines",Coron Busuanga
TataR . Breakfast & Coffee,4.7,(182),929 107 3969,https://wa.me/9291073969,https://www.instagram.com/tatar.coffee.coron_/,,Public Wi-Fi,0929 107 3969,https://www.instagram.com/tatar.coffee.coron_/,,,,12.0038269,120.1983347,https://www.google.com/maps/place/TataR+.+Breakfast+%26+Coffee/data=!4m7!3m6!1s0x33ba1d2813be06a3:0xdc25283ab85e68f2!8m2!3d12.0038269!4d120.1983347!16s%2Fg%2F11kpstr2tl!19sChIJowa-EygdujMR8mheuDooJdw?authuser=0&hl=en&rclk=1,"public wifi in Coron Busuanga, Palawan, Philippines",Coron Busuanga
Sharky’s Restobar,4.1,"(1,175)",905 326 8811,https://wa.me/9053268811,,https://www.facebook.com/sharkyscoron/,Public Wi-Fi,5 Poblacion dinagpan road,https://www.facebook.com/sharkyscoron/,,,,12.0031337,120.1988983,https://www.google.com/maps/place/Sharky%E2%80%99s+Restobar/data=!4m7!3m6!1s0x33ba1d19f1719843:0x861621bc348573f1!8m2!3d12.0031337!4d120.1988983!16s%2Fg%2F11f7bjyp7y!19sChIJQ5hx8RkdujMR8XOFNLwhFoY?authuser=0&hl=en&rclk=1,"public wifi in Coron Busuanga, Palawan, Philippines",Coron Busuanga
Micasa Lodge Palawan,3.9,(114),919 910 1010,https://wa.me/9199101010,,,Public Wi-Fi,0919 910 1010,https://micasalodge.com/,,,,11.9996265,120.2074024,https://www.google.com/maps/place/Micasa+Lodge+Palawan/data=!4m11!3m10!1s0x33ba1c2b0da64b99:0x793daf0882dfa898!5m3!1s2026-10-31!4m1!1i2!8m2!3d11.9996265!4d120.2074024!16s%2Fg%2F1hfr126n3!19sChIJmUumDSscujMRmKjfggivPXk?authuser=0&hl=en&rclk=1,"public wifi in Coron Busuanga, Palawan, Philippines",Coron Busuanga
Camila Hostel Coron,5.0,(2),956 716 1278,https://wa.me/9567161278,,,Public Wi-Fi,0956 716 1278,,,,,12.0010007,120.1990135,https://www.google.com/maps/place/Camila+Hostel+Coron/data=!4m11!3m10!1s0x33ba1d4b1dadf57b:0x3375ccb1f55980e7!5m3!1s2026-10-31!4m1!1i2!8m2!3d12.0010007!4d120.1990135!16s%2Fg%2F11yxm99sxz!19sChIJe_WtHUsdujMR54BZ9bHMdTM?authuser=0&hl=en&rclk=1,"public wifi in Coron Busuanga, Palawan, Philippines",Coron Busuanga
Studio Rosaire,5.0,(1),916 730 3628,https://wa.me/9167303628,,,Public Wi-Fi,,,,,,12.0004507,120.2027672,https://www.google.com/maps/place/Studio+Rosaire/data=!4m7!3m6!1s0x4c1ba32a12d3a15d:0x2c0d6329ed1f2d7c!8m2!3d12.0004507!4d120.2027672!16s%2Fg%2F11yhb38_s4!19sChIJXaHTEiqjG0wRfC0f7SljDSw?authuser=0&hl=en&rclk=1,"public wifi in Coron Busuanga, Palawan, Philippines",Coron Busuanga
"Happy Camper Hostel, Coron",4.6,(121),,,,,Public Wi-Fi,250 pesos,https://www.philippineshotels.net/en/hotel/happy-camper-hostel.html,,,,11.9990529,120.2090566,"https://www.google.com/maps/place/Happy+Camper+Hostel,+Coron/data=!4m11!3m10!1s0x33ba1c2b94417069:0x64bfeda497758cd4!5m3!1s2026-10-31!4m1!1i2!8m2!3d11.9990529!4d120.2090566!16s%2Fg%2F11dzxgg21h!19sChIJaXBBlCscujMR1Ix1l6Ttv2Q?authuser=0&hl=en&rclk=1","public wifi in Coron Busuanga, Palawan, Philippines",Coron Busuanga
Angel Motorcycle Rental,4.1,(90),921 359 3129,https://wa.me/9213593129,,,Public Wi-Fi,0921 359 3129,,,,,11.9997032,120.2016802,https://www.google.com/maps/place/Angel+Motorcycle+Rental/data=!4m7!3m6!1s0x33ba1dd465b489cb:0xc44a84109c6b3a74!8m2!3d11.9997032!4d120.2016802!16s%2Fg%2F11c0psnyvh!19sChIJy4m0ZdQdujMRdDprnBCESsQ?authuser=0&hl=en&rclk=1,"public wifi in Coron Busuanga, Palawan, Philippines",Coron Busuanga
Bella Vita Guest House,4.7,(94),917 129 0824,https://wa.me/9171290824,,,Public Wi-Fi,0917 129 0824,https://radekstraveltips.com/bella-vita-guest-house-philippines,,,,12.0242844,120.1819351,https://www.google.com/maps/place/Bella+Vita+Guest+House/data=!4m11!3m10!1s0x33ba1e152b3d6f0f:0x71a74153474782dc!5m3!1s2026-10-31!4m1!1i2!8m2!3d12.0242844!4d120.1819351!16s%2Fg%2F11f5ly8krh!19sChIJD289KxUeujMR3IJHR1NBp3E?authuser=0&hl=en&rclk=1,"public wifi in Coron Busuanga, Palawan, Philippines",Coron Busuanga
FOLLOW YOUR TASTE,4.4,(470),945 168 1775,https://wa.me/9451681775,,https://www.facebook.com/followyourtasteph/,Public Wi-Fi,12 Real St,https://www.facebook.com/followyourtasteph/,,,,11.9982209,120.2040986,https://www.google.com/maps/place/FOLLOW+YOUR+TASTE/data=!4m7!3m6!1s0x33ba1d258cb42b45:0x37ba5214374e53a3!8m2!3d11.9982209!4d120.2040986!16s%2Fg%2F11fnqs_dk8!19sChIJRSu0jCUdujMRo1NONxRSujc?authuser=0&hl=en&rclk=1,"public wifi in Coron Busuanga, Palawan, Philippines",Coron Busuanga
Coron Vista Lodge,4.3,(162),917 887 4575,https://wa.me/9178874575,,http://www.facebook.com/coronvistalodge,Public Wi-Fi,0917 887 4575,http://www.facebook.com/coronvistalodge,,,,12.0012788,120.1989107,https://www.google.com/maps/place/Coron+Vista+Lodge/data=!4m11!3m10!1s0x33ba1dd684436f31:0x989c65303a73b0cf!5m3!1s2026-10-31!4m1!1i2!8m2!3d12.0012788!4d120.1989107!16s%2Fg%2F11bw4wbbmp!19sChIJMW9DhNYdujMRz7BzOjBlnJg?authuser=0&hl=en&rclk=1,"public wifi in Coron Busuanga, Palawan, Philippines",Coron Busuanga
Haisa Apartment Coron,4.6,(91),975 858 4478,https://wa.me/9758584478,,,Public Wi-Fi,0975 858 4478,https://www.philippineshotels.net/en/hotel/haisa-apartment.html,,,,12.0002463,120.2067013,https://www.google.com/maps/place/Haisa+Apartment+Coron/data=!4m11!3m10!1s0x33ba1c2b183650e7:0xd2fe76af89c65763!5m3!1s2026-10-31!4m1!1i2!8m2!3d12.0002463!4d120.2067013!16s%2Fg%2F11ddxs0hhk!19sChIJ51A2GCscujMRY1fGia92_tI?authuser=0&hl=en&rclk=1,"public wifi in Coron Busuanga, Palawan, Philippines",Coron Busuanga
Coron Underwater Garden Resort,3.8,(231),995 555 4105,https://wa.me/9955554105,,,Public Wi-Fi,0995 555 4105,https://coronunderwater.resort.com.ph/,,,,11.9974829,120.1754057,https://www.google.com/maps/place/Coron+Underwater+Garden+Resort/data=!4m11!3m10!1s0x33ba1de5f03b2e9b:0x1e4b308b8decee3!5m3!1s2026-10-31!4m1!1i2!8m2!3d11.9974829!4d120.1754057!16s%2Fg%2F11b6wk76jd!19sChIJmy478OUdujMR487euAiz5AE?authuser=0&hl=en&rclk=1,"public wifi in Coron Busuanga, Palawan, Philippines",Coron Busuanga
The Bay Area Coron,4.6,(199),908 620 8409,https://wa.me/9086208409,,,Public Wi-Fi,0908 620 8409,https://bayareacoron.top/,,,,11.9989271,120.2018508,https://www.google.com/maps/place/The+Bay+Area+Coron/data=!4m11!3m10!1s0x3397e205f860d1cf:0xcddc2beb8a62ed9c!5m3!1s2026-10-31!4m1!1i2!8m2!3d11.9989271!4d120.2018508!16s%2Fg%2F11g8bwpdjq!19sChIJz9Fg-AXilzMRnO1iiusr3M0?authuser=0&hl=en&rclk=1,"public wifi in Coron Busuanga, Palawan, Philippines",Coron Busuanga
Casa Montemar,3.8,(196),908 349 7378,https://wa.me/9083497378,,,Public Wi-Fi,0908 349 7378,https://petrstraveltips.com/casa-montemar-philippines,,,,12.0010084,120.2019519,https://www.google.com/maps/place/Casa+Montemar/data=!4m11!3m10!1s0x33ba1dd456ef30cd:0xc87d2702d61dbf6a!5m3!1s2026-10-31!4m1!1i2!8m2!3d12.0010084!4d120.2019519!16s%2Fg%2F11c0rhkrxv!19sChIJzTDvVtQdujMRar8d1gInfcg?authuser=0&hl=en&rclk=1,"public wifi in Coron Busuanga, Palawan, Philippines",Coron Busuanga
Paolyn Houseboats Coron Island,4.9,(676),954 394 9379,https://wa.me/9543949379,,,Public Wi-Fi,0954 394 9379,https://www.paolynhouseboatscoronisland.com/,,,,11.9446201,120.2054447,https://www.google.com/maps/place/Paolyn+Houseboats+Coron+Island/data=!4m11!3m10!1s0x33ba1d1fee9524ad:0x3a36c88dc58464c4!5m3!1s2026-10-31!4m1!1i2!8m2!3d11.9446201!4d120.2054447!16s%2Fg%2F11g8bwglg6!19sChIJrSSV7h8dujMRxGSExY3INjo?authuser=0&hl=en&rclk=1,"public wifi in Coron Busuanga, Palawan, Philippines",Coron Busuanga
Discovery Island Resort,4.3,(202),977 839 9147,https://wa.me/9778399147,,,Public Wi-Fi,0977 839 9147,http://discoverydiversresort.com/,,,,12.0008251,120.1898332,https://www.google.com/maps/place/Discovery+Island+Resort/data=!4m11!3m10!1s0x33ba1c98296abdf7:0x54cc61fb4738882f!5m3!1s2026-10-31!4m1!1i2!8m2!3d12.0008251!4d120.1898332!16s%2Fg%2F1hhwd_j4y!19sChIJ971qKZgcujMRL4g4R_thzFQ?authuser=0&hl=en&rclk=1,"public wifi in Coron Busuanga, Palawan, Philippines",Coron Busuanga
Le Voyage,4.0,(515),915 407 5882,https://wa.me/9154075882,,https://www.facebook.com/levoyagecoron,Public Wi-Fi,0915 407 5882,https://www.facebook.com/levoyagecoron,,,,11.9988623,120.2046389,https://www.google.com/maps/place/Le+Voyage/data=!4m7!3m6!1s0x33ba1f31725061af:0x437cf2eb917549d2!8m2!3d11.9988623!4d120.2046389!16s%2Fg%2F11ggzcvl8y!19sChIJr2FQcjEfujMR0kl1kevyfEM?authuser=0&hl=en&rclk=1,"public wifi in Coron Busuanga, Palawan, Philippines",Coron Busuanga
Princess of Coron Resort,4.1,(250),916 540 0288,https://wa.me/9165400288,,,Public Wi-Fi,0916 540 0288,https://princessofcoron.top/,,,,12.0002833,120.20578,https://www.google.com/maps/place/Princess+of+Coron+Resort/data=!4m11!3m10!1s0x33ba1dd4cca27829:0x5990b3d649c5335f!5m3!1s2026-10-31!4m1!1i2!8m2!3d12.0002833!4d120.20578!16s%2Fg%2F12cpgm4jt!19sChIJKXiizNQdujMRXzPFSdazkFk?authuser=0&hl=en&rclk=1,"public wifi in Coron Busuanga, Palawan, Philippines",Coron Busuanga
AlFresco Coron,4.6,(870),995 877 1632,https://wa.me/9958771632,,,Public Wi-Fi,0995 877 1632,https://alfresco.ph/files/menu-ac.pdf,,,,11.99718,120.2049727,https://www.google.com/maps/place/AlFresco+Coron/data=!4m7!3m6!1s0x33ba1d7ab348506f:0x3f749976d884b8f2!8m2!3d11.99718!4d120.2049727!16s%2Fg%2F11k53r_b75!19sChIJb1BIs3odujMR8riE2HaZdD8?authuser=0&hl=en&rclk=1,"public wifi in Coron Busuanga, Palawan, Philippines",Coron Busuanga
Zuri Resort - Coron,4.4,(870),917 555 5594,https://wa.me/9175555594,,,Public Wi-Fi,0917 555 5594,http://www.zuriresortcoron.com/,,,,12.0009183,120.1948242,https://www.google.com/maps/place/Zuri+Resort+-+Coron/data=!4m11!3m10!1s0x33ba1d061bfc7f15:0xa0f1ba570320439a!5m3!1s2026-10-31!4m1!1i2!8m2!3d12.0009183!4d120.1948242!16s%2Fg%2F11h3qq35px!19sChIJFX_8GwYdujMRmkMgA1e68aA?authuser=0&hl=en&rclk=1,"public wifi in Coron Busuanga, Palawan, Philippines",Coron Busuanga
Hiraya Homestay Coron,4.9,(46),908 418 9369,https://wa.me/9084189369,,,Public Wi-Fi,0908 418 9369,https://www.booking.com/hotel/ph/the-yellow-house-coron.html?label=bdot-R55kQl2KP*xa2BX0ui5dVASM453795113676%3Apl%3Ata%3Ap1%3Ap22%2C563%2C000%3Aac%3Aap%3Aneg%3Afi%3Atikwd-334108349%3Alp9061350%3Ali%3Adem%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YYriJK-Ikd_dLBPOo0BdMww&sid=9791cb3f93df8aedbfcdb8f8572547ba&aid=378266&ucfs=1&arphpl=1&dest_id=-2422567&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=42a408643d7b003f&srepoch=1706663504&from_sustainable_property_sr=1,,,,11.9985154,120.2091802,https://www.google.com/maps/place/Hiraya+Homestay+Coron/data=!4m11!3m10!1s0x33ba1d6d8b22fa97:0xf4ede19fafc2781e!5m3!1s2026-10-31!4m1!1i2!8m2!3d11.9985154!4d120.2091802!16s%2Fg%2F11t8704jtx!19sChIJl_oii20dujMRHnjCr5_h7fQ?authuser=0&hl=en&rclk=1,"public wifi in Coron Busuanga, Palawan, Philippines",Coron Busuanga
Island Wanderers Inn,4.0,(79),927 026 4322,https://wa.me/9270264322,,https://www.facebook.com/share/17qNtEMRnp/?mibextid=wwXlfr,Public Wi-Fi,0927 026 4322,https://www.facebook.com/share/17qNtEMRnp/?mibextid=wwXlfr,,,,12.0168238,120.1897406,https://www.google.com/maps/place/Island+Wanderers+Inn/data=!4m11!3m10!1s0x33ba1d896bf543d9:0xe0f247f3112b51f!5m3!1s2026-10-31!4m1!1i2!8m2!3d12.0168238!4d120.1897406!16s%2Fg%2F11txkv6445!19sChIJ2UP1a4kdujMRH7USMX8kDw4?authuser=0&hl=en&rclk=1,"public wifi in Coron Busuanga, Palawan, Philippines",Coron Busuanga
Jorge Transient House,4.5,(45),,,,,Public Wi-Fi,,,,,,12.0090604,120.2018321,https://www.google.com/maps/place/Jorge+Transient+House/data=!4m11!3m10!1s0x33ba1f22bd689d37:0xc13237f75308f599!5m3!1s2026-10-31!4m1!1i2!8m2!3d12.0090604!4d120.2018321!16s%2Fg%2F11gxvtzyqx!19sChIJN51ovSIfujMRmfUIU_c3MsE?authuser=0&hl=en&rclk=1,"public wifi in Coron Busuanga, Palawan, Philippines",Coron Busuanga
Gavin's kitchen + bar,4.6,"(1,827)",995 403 0718,https://wa.me/9954030718,,,Public Wi-Fi,183 national highway,,,,,11.9989211,120.2018637,https://www.google.com/maps/place/Gavin%27s+kitchen+%2B+bar/data=!4m7!3m6!1s0x33ba1d8c44ba9721:0xbe1c40e3a8dddd84!8m2!3d11.9989211!4d120.2018637!16s%2Fg%2F11tjq_kztx!19sChIJIZe6RIwdujMRhN3dqONAHL4?authuser=0&hl=en&rclk=1,"public wifi in Coron Busuanga, Palawan, Philippines",Coron Busuanga
Rain Haven Lodging House,4.7,(40),945 192 5204,https://wa.me/9451925204,,,Public Wi-Fi,0945 192 5204,,,,,12.0027287,120.1975758,https://www.google.com/maps/place/Rain+Haven+Lodging+House/data=!4m11!3m10!1s0x33ba1d4d912fb289:0x9dbf48cdc986a577!5m3!1s2026-10-31!4m1!1i2!8m2!3d12.0027287!4d120.1975758!16s%2Fg%2F11j4yts_zj!19sChIJibIvkU0dujMRd6WGyc1Iv50?authuser=0&hl=en&rclk=1,"public wifi in Coron Busuanga, Palawan, Philippines",Coron Busuanga
R2R Bayview Inn,3.8,(283),961 296 6907,https://wa.me/9612966907,,,Public Wi-Fi,0961 296 6907,http://www.r2rbayviewinncoron.com/,,,,12.0003299,120.2013205,https://www.google.com/maps/place/R2R+Bayview+Inn/data=!4m11!3m10!1s0x33ba1dd4428e6e6b:0x8310f33f9717f7c!5m3!1s2026-10-31!4m1!1i2!8m2!3d12.0003299!4d120.2013205!16s%2Fg%2F11c20qs4s7!19sChIJa26OQtQdujMRfH9x-TMPMQg?authuser=0&hl=en&rclk=1,"public wifi in Coron Busuanga, Palawan, Philippines",Coron Busuanga
Ezekiel Transient House,4.8,(73),939 270 8247,https://wa.me/9392708247,,https://www.facebook.com/ezekieltransienthouse,Public Wi-Fi,0939 270 8247,https://www.facebook.com/ezekieltransienthouse,,,,12.0002981,120.2075611,https://www.google.com/maps/place/Ezekiel+Transient+House/data=!4m11!3m10!1s0x33ba1db43510be57:0xb89cb1abb8248437!5m3!1s2026-10-31!4m1!1i2!8m2!3d12.0002981!4d120.2075611!16s%2Fg%2F11fj17w98x!19sChIJV74QNbQdujMRN4QkuKuxnLg?authuser=0&hl=en&rclk=1,"public wifi in Coron Busuanga, Palawan, Philippines",Coron Busuanga
Playa Bar and Restaurant Coron,4.4,(357),945 215 4316,https://wa.me/9452154316,,https://www.facebook.com/share/1EtuwYjuG6/?mibextid=wwXIfr,Public Wi-Fi,0945 215 4316,https://www.facebook.com/share/1EtuwYjuG6/?mibextid=wwXIfr,,,,11.9982884,120.2038878,https://www.google.com/maps/place/Playa+Bar+and+Restaurant+Coron/data=!4m7!3m6!1s0x33ba1d22e53c2793:0xf3ba874aa434df0!8m2!3d11.9982884!4d120.2038878!16s%2Fg%2F11lf3df200!19sChIJkyc85SIdujMR8E1DqnSoOw8?authuser=0&hl=en&rclk=1,"public wifi in Coron Busuanga, Palawan, Philippines",Coron Busuanga
TAG RESORT CORON,4.1,(578),919 071 2824,https://wa.me/9190712824,,,Public Wi-Fi,0919 071 2824,https://tagresorts.com.ph/?utm_source=gmb&utm_medium=organic&utm_campaign=gmb_tag_resort,,,,12.0196403,120.1867828,https://www.google.com/maps/place/TAG+RESORT+CORON/data=!4m11!3m10!1s0x33ba1fafa69cf587:0x2d4489b7b90a6513!5m3!1s2026-10-31!4m1!1i2!8m2!3d12.0196403!4d120.1867828!16s%2Fg%2F11j_ns6n_8!19sChIJh_Wcpq8fujMRE2UKubeJRC0?authuser=0&hl=en&rclk=1,"public wifi in Coron Busuanga, Palawan, Philippines",Coron Busuanga
DK's Inn,4.9,(117),,,,,Public Wi-Fi,,https://dksinncoron.top/,,,,11.9999168,120.2063325,https://www.google.com/maps/place/DK%27s+Inn/data=!4m11!3m10!1s0x33ba1ded928198bd:0x3d5817029695b34!5m3!1s2026-10-31!4m1!1i2!8m2!3d11.9999168!4d120.2063325!16s%2Fg%2F11sjyvbjbr!19sChIJvZiBku0dujMRNFtpKXCB1QM?authuser=0&hl=en&rclk=1,"public wifi in Coron Busuanga, Palawan, Philippines",Coron Busuanga
Coron Sanho Pension House,4.0,(92),917 701 1004,https://wa.me/9177011004,,,Public Wi-Fi,0917 701 1004,https://coronsanho.top/,,,,11.9961225,120.2036309,https://www.google.com/maps/place/Coron+Sanho+Pension+House/data=!4m11!3m10!1s0x33ba1dd31ffd2e43:0xeaa8e782c302d47b!5m3!1s2026-10-31!4m1!1i2!8m2!3d11.9961225!4d120.2036309!16s%2Fg%2F11g6mj8fpp!19sChIJQy79H9MdujMRe9QCw4LnqOo?authuser=0&hl=en&rclk=1,"public wifi in Coron Busuanga, Palawan, Philippines",Coron Busuanga
Balaibinda Lodge,4.1,(178),929 322 1776,https://wa.me/9293221776,,,Public Wi-Fi,0929 322 1776,http://www.balaibinda.com/,,,,11.9977726,120.2033704,https://www.google.com/maps/place/Balaibinda+Lodge/data=!4m11!3m10!1s0x33ba1dd36ed4b1d5:0xbe8a2ed1825a97a8!5m3!1s2026-10-31!4m1!1i2!8m2!3d11.9977726!4d120.2033704!16s%2Fg%2F12cpqhl3v!19sChIJ1bHUbtMdujMRqJdagtEuir4?authuser=0&hl=en&rclk=1,"public wifi in Coron Busuanga, Palawan, Philippines",Coron Busuanga
Kayangan Lake View Deck,4.7,"(1,665)",,,,,Public Wi-Fi,,http://www.kayanganlake.com/,,,,11.9587421,120.226498,https://www.google.com/maps/place/Kayangan+Lake+View+Deck/data=!4m7!3m6!1s0x33ba1cf5132d7b35:0xc761e235d592b663!8m2!3d11.9587421!4d120.226498!16s%2Fg%2F11c5751txg!19sChIJNXstE_UcujMRY7aS1TXiYcc?authuser=0&hl=en&rclk=1,"public wifi in Coron Busuanga, Palawan, Philippines",Coron Busuanga
Maicaellas Transient Room,4.3,(22),928 920 7624,https://wa.me/9289207624,,,Public Wi-Fi,0928 920 7624,,,,,12.0001613,120.2063835,https://www.google.com/maps/place/Maicaellas+Transient+Room/data=!4m11!3m10!1s0x33ba1d3651054aa5:0xd12e10c6acdda68c!5m3!1s2026-10-31!4m1!1i2!8m2!3d12.0001613!4d120.2063835!16s%2Fg%2F11fhnj0nml!19sChIJpUoFUTYdujMRjKbdrMYQLtE?authuser=0&hl=en&rclk=1,"public wifi in Coron Busuanga, Palawan, Philippines",Coron Busuanga
Amphibi-ko Resort and Dive Center,4.0,(126),917 771 5950,https://wa.me/9177715950,,,Public Wi-Fi,0917 771 5950,https://amphibiko.top/,,,,11.9994377,120.2016614,https://www.google.com/maps/place/Amphibi-ko+Resort+and+Dive+Center/data=!4m11!3m10!1s0x33ba1dd3062c2fdf:0x1aaa1d170dc1e946!5m3!1s2026-10-31!4m1!1i2!8m2!3d11.9994377!4d120.2016614!16s%2Fg%2F1hc0sxq0b!19sChIJ3y8sBtMdujMRRunBDRcdqho?authuser=0&hl=en&rclk=1,"public wifi in Coron Busuanga, Palawan, Philippines",Coron Busuanga
